,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords
123,d9KUvH9BoEM,Ajay Raj,When Sushant Singh Rajput  visited DTU ! COLLEGE KE KISSE ! COLLEGE STORY .,"why 😭
RIP sir !",,2020-06-19 16:24:33+00:00,40790.0,2074.0,,166.0,PT7M22S,hd,false,Friday,442.0,0,"['When', 'Sushant', 'Singh', 'Rajput', 'visited', 'DTU', '!', 'COLLEGE', 'KE', 'KISSE', '!', 'COLLEGE', 'STORY', '.']"
124,VRzKJIUgJ-Q,Ajay Raj,"IIT-JEE BEST BOOKS ! SELF STUDY ! PHYSICS, CHEMISTRY , MATHS ! IIT-JEE WITHOUT COACHING | part 2","Fam  10,876

PART 1
https://youtu.be/VRzKJIUgJ-Q

this is the part 2 of this video
so this video is about books required to crack IIT 
total set of books GURI followed during his IIT-JEE journey to bang AIR 3400 in IIT-JEE
""without coaching""

affiliate links !
PHYSICS
1.arihant dc pandey understandng physics 5 book series (MUST)(jee mains + advance base)
    https://amzn.to/3fKJSxP 
      or HC verma.
       

2 problems in physics vol 1  SB TIWARI 
    https://amzn.to/2Bhj3SN

     VOL 2 SB TIWARI
      https://amzn.to/3fKKhjP


MATHS 
1 arihant maths 7 book by series by sk goyal and amit m agarwal (jee mains + JEE advance )
    https://amzn.to/2YOxXbp

 2 advanved problems in mathematics vikas gupta (for advanced)
     https://amzn.to/2YT1qAX

 3 advanced problems in coordinate geometry vikas gupta
      https://amzn.to/3fHTx8m

 CHEMISTRY
 1.physical chem op tandon
     https://amzn.to/2Bp4NHv

  2. n avasthi_ physical
      https://amzn.to/310nqwi

ORGANIC
  1 ms chouhan organic
       https://amzn.to/30SuZ8m

  2 concpts of organic chemstry GRB PUBLICATION
       https://amzn.to/2Ne3s9s

  INORGANIC
  1. RK GUPTA
      https://amzn.to/3ehwUXY


--------------------------------------------------------------------------------------------------------------------------

GURI'S INSTAGRAM
https://www.instagram.com/gurharpartap/
his youtube channel
https://youtu.be/d4ZkFEvrDR4


follow mw on instagram
https://www.instagram.com/a._j.a.y/
----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#IIT-JEEWITHOUTCOACHING  #bestbooksforIITJEE #techskool","['JEE ADVANCE BEST BOOKS', 'JEE MAINS BEST BOOK', 'IIT-JEE BOOKS REQUIRED', 'IMPORT BOOKS FORJEE ADVANCED', 'BOOKS FOR IIT JEE', 'SELF STUDY BOOKS REQUIRED FOR IIT JEE', 'dc pandey physics', 'hc verma', 'hc vermaEST PHYSICS BOOKS FOR IIT JEE', 'BEST CHEMISTRY BOOKS FOR IIT JEE', 'BEST BOOKS FOR MATHS IIT JEE', 'important books for jee advanced', 'IIT BOOKS', 'CRACK IIT WITHOUT COACHING', 'iit jee without coaching', 'TECHSKOOL', 'AJAY DTU', 'AJAY RAJ']",2020-06-19 12:29:02+00:00,24899.0,990.0,,158.0,PT14M22S,sd,false,Friday,862.0,18,"['IIT-JEE', 'BEST', 'BOOKS', '!', 'SELF', 'STUDY', '!', 'PHYSICS,', 'CHEMISTRY', ',', 'MATHS', '!', 'IIT-JEE', 'WITHOUT', 'COACHING', '|', 'part', '2']"
125,5DHkRDNy6ZI,Ajay Raj,"JEE ADVANCE AIR 3400 , JEE MAINS AIR 2469 ! WITHOUT IIT-JEE COACHING ! how ??","Fam  10,780

IIT without coaching  , ummmm...
seems impossible ?
But GURHRPARTAP  SINGH  had done this !
so this video is about how he managed to get
AIR 3400 in JEE ADVANCED
AIR 2469 in JEE MAINS

His hardwork and his dedication story is told in the video
JEE Mains without coaching
JEE Advance without coaching
can anyone get to IIT without coaching ?
IIT-JEE STORY !

--------------------------------------------------------------------------------------------------------------------------

GURI'S INSTAGRAM
https://www.instagram.com/gurharpartap/
his youtube channel
https://youtu.be/d4ZkFEvrDR4


if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#IIT-JEEWITHOUTCOACHING  #JEEADVANCEWITHOUTCOACHING #techskool","['How to crack IIT without coaching', 'IIT-JEE WITHOUT COACHING', 'JEE ADVANCED WITHOUT COACHING', 'jee mains without coaching', 'IIT-JEE story', 'JEE ADVANCE WITHOUT COACHING STRATEGY', 'crack jee mains without coaching', 'CRACK JEE ADVANCE WITHOUT COACHING', 'preparation of iit jee without coaching', 'iit jee without coaching possible', 'should i join coaching for iit jee', 'IIT JEE', 'JEE MAINS 2020', 'TECHSKOOL', 'AJAY DTU', 'AJAY RAJ']",2020-06-18 16:32:25+00:00,33307.0,1497.0,,209.0,PT18M12S,sd,false,Thursday,1092.0,16,"['JEE', 'ADVANCE', 'AIR', '3400', ',', 'JEE', 'MAINS', 'AIR', '2469', '!', 'WITHOUT', 'IIT-JEE', 'COACHING', '!', '??']"
126,Svl2JVdKLp0,Ajay Raj,"CHOOSE THE BEST LAPTOP FOR YOU ! MY MISTAKES ! BEST LAPTOP BUYING GUIDE ! CODERS , CP, DEVELOPMENT !","Fam  10,673

SPECIFICATION 
1. processor
   i5 8gen  or RYZEN 5 3550h    (or above)

2. RAM
     min 8gb , 4 gb me bhi kaam chal jaega 

3. SSD
     128 gb or 256gb ,  
      or you can get laptop with HDD , and upgrade it later

4. graphics card
    if searching for a gaming laptop 
    min  NVIDIA GTX 1650
   
   or if professional laptop
   then  min NVIDIA MX 250


------------------------------------------------------------------------------------------------------------------------------------------------------------
SOME LAPTOPS 
//UPDATING//
NOTE: A gaming laptop can handle most of the applications
            but its bit on heavier side and low battery !

LAPTOP ARE BIT EXPENSIVE DUE TO THIS SITUATION 
SO IF YOU CAN WAIT FOR THE SALE , MUST WAIT!

1. LIGHT GAMING
    -MI NOTEBOOK(must watch reviews on youtube  ! )
    -ASUS VivoBook X507UF-EJ300T(under 40k , but ill prefer try increasing budget to 50k)
         https://amzn.to/37Abgvg
     -
     -

2.GAMING
       -ASUS TUF gaming A15 (70k  best laptop)
                 https://amzn.to/37y3G4m
      
       -ACER ASPIRE 7 ( semi gaming best laptop best around 50k)
               https://www.flipkart.com/acer-aspire-7-core-i5-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50sa-gaming-laptop/p/itmff1cbf710ce62?pid=COMFR6AANWZVZM8Y&nnc=T4KT3SSHVMVF_MERCH&otracker=bp_browse_announcement_6bo%2Cb5g


     -ACER NITRO 5(BEST gaming only under 50k )
           https://www.flipkart.com/acer-nitro-5-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-3-gb-graphics-nvidia-geforce-gtx-1050-an515-54-563y-an515-54-52h2-gaming-laptop/p/itmcc400f97b66f1

-
-
      



hope you enjoyed the video !
--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#LAPTOPFORCOLLEGESTUDENTS  #LAPTOPBUYINGGUIDE #BESTLAPTOP","['BEST LAPTOP FOR PROGRAMMING', 'BEST LAPTOP FOR CODERS', 'BEST LAPTOP FOR COMPETITIVE PROGRAMMING', 'BEST LAPTOP FOR ANDROID DEVELOPMENT', 'BEST LAPTOP FOR COLLEGE PROJECTS', 'best laptop for college students 2020', 'watch this before buying laptop for college', 'best laptop for students in india', 'best laptop around 50000', 'best laptop', 'best laptop for students', 'techskool', 'ajay dtu', 'ajay raj', 'laptop buying guide', 'laptop for video editing 2020', 'laptop for gaming', 'macbook pro 2020', 'macbook air']",2020-06-16 16:07:22+00:00,20136.0,1312.0,,247.0,PT14M9S,hd,false,Tuesday,849.0,19,"['CHOOSE', 'THE', 'BEST', 'LAPTOP', 'FOR', 'YOU', '!', 'MY', 'MISTAKES', '!', 'BEST', 'LAPTOP', 'BUYING', 'GUIDE', '!', 'CODERS', ',', 'CP,', 'DEVELOPMENT', '!']"
127,F2vh8hM9FMQ,Ajay Raj,DTU FRESHER'S STORY ! SAVAGE ! BEST FRESHER's EVER !COLLEGE KE KISSE !,"Fam  10,610

DTU FRESHER'S PARTY STORY !
BEST FRESHERS EVER

hope you enjoyed the video !
if so,
don't forget to 
subscribe the channel
like the video and share with your friends

--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#DTUFRESHERSSTORY  #COLLEGEFRESHERS #techskool","['DTU FRESHERS 2020', 'DTU FRESHERS WEEK', 'DTU FRESHERS STORY', 'BEST COLLEGE FRESHERS EVER', 'DTU LIFE', 'BEST FRESHERS EVER', 'delhi technological university', 'LIFE AT DTU', 'MY FRESHERS STORY', 'AJAY RAJ', 'TECHSKOOL', 'AJAY DTU', 'COLLEGE KE KISSE', 'COLLEGE KI STORY']",2020-06-15 17:22:56+00:00,28305.0,1470.0,,118.0,PT11M2S,hd,false,Monday,662.0,14,"['DTU', ""FRESHER'S"", 'STORY', '!', 'SAVAGE', '!', 'BEST', ""FRESHER's"", 'EVER', '!COLLEGE', 'KE', 'KISSE', '!']"
128,RAgj9WI9By0,Ajay Raj,"All About ENGINEERING PHYSICS ! MUST WATCH BEFORE OPTING ! placement,scope,coding ! EP IN DTU, IIT .","Fam  10,445

BEST BRANCH FOR YOU 9th VIDEO 

so this video is all about EP branch
ENGINEERING PHYSICS
----------------------------------------------------------------------------------------------------------------------------------------
The much Awaited, Droppers' Batch of Team Nucleus is OUT NOW!!
Starting June 15, Join Kota's TOP Rank producing Team for Complete 11 & 12 class syllabus coverage in 1 YEAR.

Hurry UP, Enroll NOW & GET Ready to Crack IIT-JEE 2021 with Unacademy. #LetsCrackit

https://unacademy.com/batch/leader-for-droppers-jee-main-and-advanced-2021/69O75YS7
----------------------------------------------------------------------------------------------------------------------------------------

BEING DTUite
https://www.youtube.com/channel/UCCEgSal8B581TJNsvmohnhQ


PDF :-
https://drive.google.com/file/d/1c3_NR_jftVlu05kJLVI5Lf310SI1t1V5/view?usp=sharing

---------------------------------------------------------------------------------------------------------------------------------------------
if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=AzYoVrMLa1Q

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#ENGINEERINGPHYSICS #EP #ALLABOUTEP #EPINIITANDDTU","['ALL about engineering physics', 'Btech in Engineering physics', 'Reality of lower branches', 'engineering physics placements', 'best college for engineering physics', 'engineering physicsysics syllabus', 'ep in dtu', 'ep in iit', 'engineering phy in dtu and iit', 'ENGINEERING PHYSICS', 'best branch for you', 'choose the right branch for you', 'best branch of engineering', 'techskool', 'ajay dtu', 'ajay raj', 'engineering']",2020-06-13 07:07:03+00:00,72979.0,2479.0,,288.0,PT16M2S,hd,false,Saturday,962.0,17,"['All', 'About', 'ENGINEERING', 'PHYSICS', '!', 'MUST', 'WATCH', 'BEFORE', 'OPTING', '!', 'placement,scope,coding', '!', 'EP', 'IN', 'DTU,', 'IIT', '.']"
129,tsgDZe9G1Jw,Ajay Raj,LIFE OF CR (CLASS REPRESENTATIVE) OF DTU !  CR in engineering colleges .,"Fam  10,348

 life of CR of engineering colleges !
story of mass bunk in colleges 
LIFE of CR of DTU

hope you enjoyed the video !
if so,
don't forget to 
subscribe the channel
like the video and share with your friends

--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#lifeofcr  #classrepresentativeinengineeringcolleges #techskool","['life of class representative', 'pros and cons of being a CR', 'class representative memes', 'life of cr', 'life of CR of DTU', 'college stories', 'life at engineering college', 'life of dtu', 'life of cr in engineering colleges', 'story of mass bunk in engineering colleges', 'class cr', 'GPL in college', 'GPL in engineering college', 'ajay raj', 'techskool', 'ajay dtu']",2020-06-12 04:34:30+00:00,74343.0,4174.0,,312.0,PT13M3S,hd,false,Friday,783.0,16,"['LIFE', 'OF', 'CR', '(CLASS', 'REPRESENTATIVE)', 'OF', 'DTU', '!', 'CR', 'engineering', 'colleges', '.']"
130,wjMbxdBoagU,Ajay Raj,10k YouTube Family,1st live !,['techskool'],2020-06-09 15:24:30+00:00,3921.0,381.0,,25.0,PT57M16S,hd,false,Tuesday,3436.0,1,"['10k', 'YouTube', 'Family']"
131,ufR4okmkdLs,Ajay Raj,IIT-DELHI  v/s DTU ! GAME OVER 😂😂  ft  @YASH GARG,"Fam  10,010

  yash garg
 https://www.youtube.com/channel/UCSbp-sQ9vv5thQEk6DXTcNw
do subscribe !

IIT DELHI VS DTU 


hope you enjoyed the video !
--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#IIT-DvsDTU  #TECHSKOOL #YASHGARG","['iit delhi', 'dtu', 'iit delhi vs dtu', 'indian institute of technology delhi', 'delhi technological university', 'iit delhi fest', 'DTU ENGIFEST', 'dtu alumni', 'IIT DELHI ALUMNI', 'DTU CUTOFF', 'IIT DELHI CUTOFF', 'TECHSKOOL', 'YASH GARG', 'AJAY DTU', 'AJAY RAJ', 'COLLEGE LIFE IIT DELHI', 'DTU COLLEGE LIFE']",2020-06-08 13:34:53+00:00,65764.0,3379.0,,266.0,PT8M38S,hd,false,Monday,518.0,17,"['IIT-DELHI', 'v/s', 'DTU', '!', 'GAME', 'OVER', '😂😂', 'ft', '@YASH', 'GARG']"
132,mlzcCIiEizQ,Ajay Raj,ALL ABOUT PRODUCTION AND INDUSTRIAL ENGINEERING ! MUST WATCH BEFORE OPTING !DONT CHOOSE WRONG BRANCH,"Fam  9943

BEST BRANCH FOR YOU 8ND VIDEO 

so this video is all about PIE or IPE branch
PRODUCTION AND INDUSTRIAL ENGINEERING or INDUSTRIAL AND PRODUCTION ENGINEERING
MOST DETAILED VIDEO 

college options 
https://www.youtube.com/channel/UCZ8BSR8iK7vWgMPCUXUVdHA

PDF :-
https://drive.google.com/file/d/123P2ocElmnQ0mFhAznkhkgSvMAAzuZ3U/view?usp=sharing


SCOPE !
1  CIVIL SERVICES 
    
2. PSU,S  
   PSU offers a good package and perks
 BUT few psu allow !


3. HIGHER STUDIES 
     MBA is good option

4. you can go to private sector
    placements initially are not that great
 
5. non tech
  paisa hi paisa 

6. Coding Field
      but only 20-30 percent companies 
      allows the PIE students
     

7. GOVT SECTOR
    IGL , NAVY


if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://youtu.be/YZXclaSKkys

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#productionandindustrialengineering #IPE #PIE #SCOPEOFPIE #TECHSKOOL","['production and industrial engineering', 'PRODUCTION AND INDUSTRIAL ENGINEERING BRANCH', 'production and industrial engineering iit delhi', 'production and industrial engineering DTUnptel', 'ALL ABOUT PRODUCTION AND INDUSTRIAL ENGINEERING', 'PRODUCTION ENGINEERING', 'INDUSTRIAL ENGINEERING', 'best branch of engineering', 'MECHANICAL ENGINEERING VS PRODUCTION AND INDUSTRIAL ENGINEERING', 'BEST BRANCH FOR YOU TECHSKOOL', 'AJAY RAJ', 'TECHSKOOL', 'AJAYDTU', 'MANAGEMENT SCIENCE', 'supply chain management', 'PIEBRANCH']",2020-06-08 08:37:41+00:00,102504.0,5206.0,,335.0,PT15M40S,hd,false,Monday,940.0,16,"['ALL', 'ABOUT', 'PRODUCTION', 'AND', 'INDUSTRIAL', 'ENGINEERING', '!', 'MUST', 'WATCH', 'BEFORE', 'OPTING', '!DONT', 'CHOOSE', 'WRONG', 'BRANCH']"
133,NYQhaLKTYy4,Ajay Raj,WHY I REGRET BEING A DAY-SCHOLAR ☹️ ! LIFE OF DAY-SCHOLAR v/s LIFE OF HOSTELER .,"Fam  9404

this video is life of a day scholar  !
problem faced by a day scholar
hostel life vs day scholar life
why hostel life is AWSM

hope you enjoyed the video !
--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#dayscholar #hostellifevsdayscholar  #TECHSKOOL","['WHY I REGRET BEING A DAY SCHOLAR', 'day scholars vs hostellers', 'day scholar', 'LIFE OF A DAY SCHOLAR', 'HOSTEL LIFE OF ENGINEER', 'hostel life vs day scholar life TECHSKOOL', 'COLLEGE LIFE IS BEST', 'dtu life', 'dtu hostel life', 'ENGINEERING', 'hostel life vs day scholar life', 'PROBLEM FACED BY DAY SCHOLAR', 'HOSTEL LIE OF ENGINEERING STUDENT', 'FOOD AT HOSTEL', 'NIGHTLIFE OF HOSTEL', 'COLLEGE LIFE', 'DAY IN LIFE OF DTU STUDENTS', 'techskool', 'AJAY DTU', 'AJAY RAJ']",2020-06-02 16:12:38+00:00,44977.0,2330.0,,251.0,PT10M27S,hd,false,Tuesday,627.0,20,"['WHY', 'I', 'REGRET', 'BEING', 'A', 'DAY-SCHOLAR', '☹️', '!', 'LIFE', 'OF', 'DAY-SCHOLAR', 'v/s', 'LIFE', 'OF', 'HOSTELER', '.']"
134,fMhtlrhgUbY,Ajay Raj,"ARTIFICIAL INTELLIGENCE ENGINEERING ! IIT-HYDERABAD,NSUT,IIIT-D ! CSE vs CSAI  | ML & AI !","Fam  9044

BEST BRANCH FOR YOU 8ND VIDEO 

this series is about all branches explained
THE RIGHT BRANCH FOR YOU

so this video is all about ARTIFICIAL  INTELLIGENCE branch
COMPUTER SCIENCE WITH SPECIALIZATION IN ARTIFICIAL  INTELLIGENCE

THIS BRANCH IS NEW BTECH BRANCH AND ONLY AVAILABLE IN 
SOME COLLEGES INCLUDING :-
IIT-HYDERABAD
IIIT-D
NSUT
and some private colleges 
AMITY UNIVERSITY
CHANDIGARH UNIVERSITY
and other..

artificial intelligence is one of the most interesting field
and the future of AI &ML is very good
EVERY COMPANY is introducing this new technology 
like google 
microsoft
apple
amazon
tesla is making self driven cars 
and many more.

AI is also very vast branch and also consist of different field
like MACHINE LEARNING , DEEP LEARNING, NEURAL NETWORK etc

CSAI vs CSE/IT/SE
both branches are interesting , computer science is vast branch and csai is specialization branch
so you can pick anyone of these.

hope you enjoyed the video !
--------------------------------------------------------------------------------------------------------------------------

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

--------------------------------------------------------------------------------------------------------------------------
#artificialintelligence #AIengineer #futureofMLandAI #TECHSKOOL","['ARTIFICIAL INTELLIGENCE ENGINEERING', 'COMPUTER SCIENCE WITH SPECIALIZATION IN ARTIFICIAL INTELLIGENCE', 'BEST ENGINEERING BRANCH FOR FUTURE', 'WHAT TO STUDY IN AI ENGINEERING', 'IIT-HYDERABAD AI ENGINEERING', 'IIIT-D CSAI BRANCH', 'NSUT AI BRANCH', 'COMPUTER SCIENCE ENGINEERING VS ARTIFICIAL INTELLIGENCE ENGINEERING', 'ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING AND DEEP LEARNING', 'FUTURE OF ML &AI', 'google apple tesla using ai', 'artificial intelligence engineer', 'ajay dtu', 'techskool', 'ajay raj']",2020-05-29 14:51:26+00:00,90589.0,5121.0,,321.0,PT12M23S,hd,false,Friday,743.0,15,"['ARTIFICIAL', 'INTELLIGENCE', 'ENGINEERING', '!', 'IIT-HYDERABAD,NSUT,IIIT-D', '!', 'CSE', 'vs', 'CSAI', '|', 'ML', '&', 'AI', '!']"
135,0psEsT7KG3E,Ajay Raj,"CTC  v/s IN HAND SALARY OF TECH GIANTS ! WHY IN HAND SALARY IS LOW 🤔 ? GOOGLE , MICROSOFT, AMAZON !","Fam  8461

ABOUT
DIFFERENCE between CTC vs IN HAND SALARY ?
salary of all tech companies !
SALARY BREAKDOWN OF TECH GIANTS !
WHY IN HAND SALARY IS MUCH LOW THAN CTC .
STOCK BONUS SALARY IN TECH GIANTS.
how much engineer earn !

CTC OF SOME TECH COMPANIES
https://drive.google.com/open?id=19ihHiHpbRcW7oapoqihANPUXyvZhRmVq

google , microsoft , goldman sachs , Tower Research, sprinkler, amazon, flipkart
samsung, DE SHAW , MORGAN STANLEY, CODENATION  SALARIES !


hope you enjoyed the video 

if you are left with any doubt
ping me on INSTAGRAM 
https://www.instagram.com/p/B8mQmA_HuLV/?igshid=1c3tb8n0kewwl 


don't forget to 
subscribe the channel
like the video and share with your friends

----------------------------------------------------------------------------------------------------------------------------


MY GEARS
1.BOYA MIC  https://amzn.to/37iiy6A
2.TRIPOD    https://amzn.to/2QwMgyG
3.LAPTOP   https://amzn.to/2rX0ezJ
4.CAMERA(POCO PHONE)    https://amzn.to/37hHyuL

-----------------------------------------------------------------------------------------------------------------------------

sound credit
https://www.youtube.com/watch?v=zeIC8i_w1hQ
https://www.youtube.com/watch?v=PbcfSOhkzYw

-----------------------------------------------------------------------------------------------------------------------------

for business queries and paid promotion
asktechskool@gmail.com

-----------------------------------------------------------------------------------------------------------------------------
#ctcvsinhandsalary #CTCoftechgiants #techskool","['CTC v/s IN HAND SALARY OF TECH GIANTS', 'what is the ctc of tech giants', 'how much google pay in india', 'google salary in india', 'google ctc vs inhand', 'amazon ctc in india', 'salary breakdown of amazon', 'tower research salary', 'how much codenation pay', 'ctc of all tech companies', 'ctc of de shaw', 'why in hand salary is low than ctc', 'salaries of all tech companies', 'microsoft ctc vs in hand salary', 'how much salary after engineering from tier 1 college', 'how much engineer earn', 'techskool']",2020-05-23 15:41:16+00:00,66892.0,4351.0,,310.0,PT10M42S,hd,false,Saturday,642.0,17,"['CTC', 'v/s', 'IN', 'HAND', 'SALARY', 'OF', 'TECH', 'GIANTS', '!', 'WHY', 'IN', 'HAND', 'SALARY', 'IS', 'LOW', '🤔', '?', 'GOOGLE', ',', 'MICROSOFT,', 'AMAZON', '!']"
